###############################################################
# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/BOX/Desktop/OS/proj/z/Analysis/cluster/hd/Loads.csv
# -dbc.parser DoubleVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.DoubleVectorLabelParser
# -parser.colsep \s+
# -parser.quote "
# -parser.labelIndices [unset]
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -algorithm clustering.EM
# 
# de.lmu.ifi.dbs.elki.algorithm.clustering.EM
# -em.k 3
# -em.delta 0.0
# -em.seed [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator [unset]
###############################################################
# Cluster: Cluster 0
# Serialization class: de.lmu.ifi.dbs.elki.data.model.EMModel
# Cluster Mean: 65.18419830880808 66.03379701051648
# Mean: 65.18419830880808 66.03379701051648
# Covariance Matrix: [
#  [ 1.54395179, 0.95111045 ]
#  [ 0.95111045, 3.53762014 ]
# ]
ID=189 66.0 69.0 t02_SEC_2460
ID=182 66.0 69.0 t02_SEC_2250
ID=183 66.0 69.0 t02_SEC_2280
ID=205 66.0 66.0 t02_SEC_2940
ID=204 66.0 66.0 t02_SEC_2910
ID=207 67.0 64.0 t02_SEC_3000
ID=206 67.0 64.0 t02_SEC_2970
ID=201 66.0 71.0 t02_SEC_2820
ID=200 65.0 71.0 t02_SEC_2790
ID=203 66.0 69.0 t02_SEC_2880
ID=202 66.0 70.0 t02_SEC_2850
ID=197 65.0 66.0 t02_SEC_2700
ID=196 65.0 66.0 t02_SEC_2670
ID=199 65.0 71.0 t02_SEC_2760
ID=198 65.0 68.0 t02_SEC_2730
ID=193 65.0 66.0 t02_SEC_2580
ID=192 66.0 66.0 t02_SEC_2550
ID=195 65.0 66.0 t02_SEC_2640
ID=194 65.0 64.0 t02_SEC_2610
ID=220 66.0 67.0 t03_SEC_210
ID=221 66.0 68.0 t03_SEC_240
ID=222 66.0 67.0 t03_SEC_270
ID=223 65.0 67.0 t03_SEC_300
ID=216 65.0 67.0 t03_SEC_90
ID=217 65.0 66.0 t03_SEC_120
ID=218 65.0 66.0 t03_SEC_150
ID=219 65.0 67.0 t03_SEC_180
ID=212 66.0 66.0 t02_SEC_3150
ID=213 65.0 65.0 t03_SEC_0
ID=214 65.0 65.0 t03_SEC_30
ID=215 65.0 65.0 t03_SEC_60
ID=208 67.0 66.0 t02_SEC_3030
ID=211 66.0 68.0 t02_SEC_3120
ID=239 64.0 64.0 t03_SEC_780
ID=238 65.0 63.0 t03_SEC_750
ID=237 65.0 63.0 t03_SEC_720
ID=236 66.0 63.0 t03_SEC_690
ID=235 66.0 63.0 t03_SEC_660
ID=234 66.0 63.0 t03_SEC_630
ID=233 66.0 65.0 t03_SEC_600
ID=232 66.0 65.0 t03_SEC_570
ID=231 66.0 65.0 t03_SEC_540
ID=230 66.0 67.0 t03_SEC_510
ID=229 66.0 68.0 t03_SEC_480
ID=228 65.0 67.0 t03_SEC_450
ID=227 65.0 67.0 t03_SEC_420
ID=226 65.0 67.0 t03_SEC_390
ID=225 65.0 68.0 t03_SEC_360
ID=224 65.0 68.0 t03_SEC_330
ID=254 64.0 65.0 t03_SEC_1230
ID=255 64.0 64.0 t03_SEC_1260
ID=252 63.0 66.0 t03_SEC_1170
ID=253 63.0 64.0 t03_SEC_1200
ID=250 63.0 64.0 t03_SEC_1110
ID=251 63.0 64.0 t03_SEC_1140
ID=248 63.0 65.0 t03_SEC_1050
ID=249 63.0 65.0 t03_SEC_1080
ID=246 64.0 68.0 t03_SEC_990
ID=247 64.0 66.0 t03_SEC_1020
ID=244 64.0 64.0 t03_SEC_930
ID=245 64.0 67.0 t03_SEC_960
ID=242 63.0 64.0 t03_SEC_870
ID=243 63.0 64.0 t03_SEC_900
ID=240 64.0 65.0 t03_SEC_810
ID=241 64.0 64.0 t03_SEC_840
ID=275 64.0 67.0 t03_SEC_1860
ID=274 64.0 68.0 t03_SEC_1830
ID=273 64.0 69.0 t03_SEC_1800
ID=272 64.0 68.0 t03_SEC_1770
ID=279 64.0 66.0 t03_SEC_1980
ID=278 64.0 66.0 t03_SEC_1950
ID=277 64.0 67.0 t03_SEC_1920
ID=276 64.0 67.0 t03_SEC_1890
ID=283 64.0 62.0 t03_SEC_2100
ID=282 64.0 64.0 t03_SEC_2070
ID=281 64.0 64.0 t03_SEC_2040
ID=280 64.0 64.0 t03_SEC_2010
ID=287 63.0 64.0 t03_SEC_2220
ID=286 63.0 64.0 t03_SEC_2190
ID=285 64.0 64.0 t03_SEC_2160
ID=284 64.0 64.0 t03_SEC_2130
ID=258 64.0 66.0 t03_SEC_1350
ID=259 65.0 64.0 t03_SEC_1380
ID=256 64.0 67.0 t03_SEC_1290
ID=257 64.0 66.0 t03_SEC_1320
ID=262 64.0 67.0 t03_SEC_1470
ID=263 64.0 66.0 t03_SEC_1500
ID=260 65.0 67.0 t03_SEC_1410
ID=261 64.0 67.0 t03_SEC_1440
ID=266 64.0 65.0 t03_SEC_1590
ID=267 64.0 66.0 t03_SEC_1620
ID=264 64.0 67.0 t03_SEC_1530
ID=265 64.0 67.0 t03_SEC_1560
ID=270 64.0 69.0 t03_SEC_1710
ID=271 65.0 69.0 t03_SEC_1740
ID=268 64.0 65.0 t03_SEC_1650
ID=269 64.0 66.0 t03_SEC_1680
ID=304 63.0 63.0 t03_SEC_2730
ID=307 63.0 67.0 t03_SEC_2820
ID=306 63.0 64.0 t03_SEC_2790
ID=309 63.0 65.0 t03_SEC_2880
ID=308 63.0 67.0 t03_SEC_2850
ID=311 63.0 66.0 t03_SEC_2940
ID=310 63.0 65.0 t03_SEC_2910
ID=313 64.0 66.0 t03_SEC_3000
ID=312 64.0 66.0 t03_SEC_2970
ID=315 63.0 64.0 t03_SEC_3060
ID=314 63.0 64.0 t03_SEC_3030
ID=317 63.0 62.0 t03_SEC_3120
ID=316 63.0 62.0 t03_SEC_3090
ID=318 63.0 61.0 t03_SEC_3150
ID=288 63.0 64.0 t03_SEC_2250
ID=293 62.0 61.0 t03_SEC_2400
ID=299 63.0 65.0 t03_SEC_2580
ID=300 63.0 65.0 t03_SEC_2610
ID=301 63.0 66.0 t03_SEC_2640
ID=302 63.0 65.0 t03_SEC_2670
ID=303 63.0 62.0 t03_SEC_2700
###############################################################
