###############################################################
# Settings:
# de.lmu.ifi.dbs.elki.workflow.InputStep
# -db StaticArrayDatabase
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -dbc FileBasedDatabaseConnection
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.in /Users/BOX/Desktop/OS/proj/z/Analysis/cluster/hd/KW.csv
# -dbc.parser DoubleVectorLabelParser
# 
# de.lmu.ifi.dbs.elki.datasource.parser.DoubleVectorLabelParser
# -parser.colsep \s+
# -parser.quote "
# -parser.labelIndices [unset]
# 
# de.lmu.ifi.dbs.elki.datasource.FileBasedDatabaseConnection
# -dbc.filter [unset]
# 
# de.lmu.ifi.dbs.elki.database.StaticArrayDatabase
# -db.index [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.AlgorithmStep
# -algorithm clustering.EM
# 
# de.lmu.ifi.dbs.elki.algorithm.clustering.EM
# -em.k 3
# -em.delta 0.0
# -em.seed [unset]
# 
# de.lmu.ifi.dbs.elki.workflow.EvaluationStep
# -evaluator [unset]
###############################################################
# Cluster: Cluster 2
# Serialization class: de.lmu.ifi.dbs.elki.data.model.EMModel
# Cluster Mean: 162.01128322140377 206.28572871968333
# Mean: 162.01128322140377 206.28572871968333
# Covariance Matrix: [
#  [ 10.61244001, 10.24427104 ]
#  [ 10.24427104, 46.03689549 ]
# ]
ID=118 161.44 209.03 t02_SEC_330
ID=117 161.44 211.42 t02_SEC_300
ID=116 161.44 204.26 t02_SEC_270
ID=115 161.44 214.6 t02_SEC_240
ID=114 161.44 214.6 t02_SEC_210
ID=113 161.44 213.01 t02_SEC_180
ID=112 161.44 213.01 t02_SEC_150
ID=127 163.93 215.39 t02_SEC_600
ID=126 163.93 213.8 t02_SEC_570
ID=125 163.93 209.03 t02_SEC_540
ID=124 163.93 209.03 t02_SEC_510
ID=123 163.93 207.44 t02_SEC_480
ID=122 163.93 207.44 t02_SEC_450
ID=121 163.93 197.91 t02_SEC_420
ID=120 163.93 205.85 t02_SEC_390
ID=137 163.93 203.47 t02_SEC_900
ID=136 163.93 204.26 t02_SEC_870
ID=139 163.93 198.7 t02_SEC_960
ID=138 163.93 209.03 t02_SEC_930
ID=141 161.44 206.65 t02_SEC_1020
ID=140 161.44 209.03 t02_SEC_990
ID=143 161.44 208.24 t02_SEC_1080
ID=142 161.44 201.09 t02_SEC_1050
ID=129 163.93 209.83 t02_SEC_660
ID=128 163.93 206.65 t02_SEC_630
ID=131 163.93 205.85 t02_SEC_720
ID=130 163.93 207.44 t02_SEC_690
ID=133 163.93 201.88 t02_SEC_780
ID=132 163.93 205.85 t02_SEC_750
ID=135 163.93 194.73 t02_SEC_840
ID=134 163.93 200.29 t02_SEC_810
ID=152 163.93 209.83 t02_SEC_1350
ID=153 163.93 204.26 t02_SEC_1380
ID=154 163.93 204.26 t02_SEC_1410
ID=155 163.93 197.11 t02_SEC_1440
ID=156 163.93 201.88 t02_SEC_1470
ID=157 163.93 201.88 t02_SEC_1500
ID=158 163.93 200.29 t02_SEC_1530
ID=159 163.93 200.29 t02_SEC_1560
ID=144 161.44 212.21 t02_SEC_1110
ID=145 161.44 200.29 t02_SEC_1140
ID=146 161.44 207.44 t02_SEC_1170
ID=147 161.44 198.7 t02_SEC_1200
ID=148 161.44 202.67 t02_SEC_1230
ID=149 161.44 203.47 t02_SEC_1260
ID=150 163.93 204.26 t02_SEC_1290
ID=151 163.93 209.83 t02_SEC_1320
ID=171 163.93 213.8 t02_SEC_1920
ID=170 163.93 209.03 t02_SEC_1890
ID=169 163.93 209.03 t02_SEC_1860
ID=168 163.93 209.83 t02_SEC_1830
ID=175 163.93 209.83 t02_SEC_2040
ID=174 163.93 218.57 t02_SEC_2010
ID=173 163.93 206.65 t02_SEC_1980
ID=172 163.93 206.65 t02_SEC_1950
ID=163 163.93 204.26 t02_SEC_1680
ID=162 163.93 204.26 t02_SEC_1650
ID=161 163.93 200.29 t02_SEC_1620
ID=160 163.93 201.88 t02_SEC_1590
ID=167 163.93 212.21 t02_SEC_1800
ID=166 163.93 207.44 t02_SEC_1770
ID=165 163.93 204.26 t02_SEC_1740
ID=164 163.93 204.26 t02_SEC_1710
ID=186 168.9 205.85 t02_SEC_2370
ID=187 168.9 211.42 t02_SEC_2400
ID=184 168.9 209.83 t02_SEC_2310
ID=185 168.9 209.03 t02_SEC_2340
ID=190 163.93 211.42 t02_SEC_2490
ID=191 163.93 213.8 t02_SEC_2520
ID=188 168.9 216.19 t02_SEC_2430
ID=189 168.9 213.01 t02_SEC_2460
ID=178 163.93 214.6 t02_SEC_2130
ID=179 163.93 219.37 t02_SEC_2160
ID=176 163.93 212.21 t02_SEC_2070
ID=177 163.93 216.98 t02_SEC_2100
ID=182 168.9 213.8 t02_SEC_2250
ID=183 168.9 216.98 t02_SEC_2280
ID=180 168.9 215.39 t02_SEC_2190
ID=181 168.9 220.16 t02_SEC_2220
ID=205 163.93 208.24 t02_SEC_2940
ID=204 163.93 203.47 t02_SEC_2910
ID=207 163.93 202.67 t02_SEC_3000
ID=206 163.93 202.67 t02_SEC_2970
ID=201 163.93 224.93 t02_SEC_2820
ID=200 163.93 217.78 t02_SEC_2790
ID=203 163.93 213.01 t02_SEC_2880
ID=202 163.93 216.19 t02_SEC_2850
ID=197 163.93 201.09 t02_SEC_2700
ID=196 163.93 207.44 t02_SEC_2670
ID=199 163.93 217.78 t02_SEC_2760
ID=198 163.93 211.42 t02_SEC_2730
ID=193 163.93 209.03 t02_SEC_2580
ID=192 163.93 209.03 t02_SEC_2550
ID=195 163.93 203.47 t02_SEC_2640
ID=194 163.93 202.67 t02_SEC_2610
ID=220 161.44 205.85 t03_SEC_210
ID=221 161.44 208.24 t03_SEC_240
ID=222 161.44 212.21 t03_SEC_270
ID=223 161.44 204.26 t03_SEC_300
ID=216 161.44 204.26 t03_SEC_90
ID=217 161.44 207.44 t03_SEC_120
ID=218 161.44 200.29 t03_SEC_150
ID=219 161.44 204.26 t03_SEC_180
ID=212 166.41 207.44 t02_SEC_3150
ID=213 166.41 205.06 t03_SEC_0
ID=214 166.41 202.67 t03_SEC_30
ID=215 166.41 198.7 t03_SEC_60
ID=208 163.93 204.26 t02_SEC_3030
ID=209 163.93 213.01 t02_SEC_3060
ID=210 163.93 210.62 t02_SEC_3090
ID=211 166.41 216.19 t02_SEC_3120
ID=239 161.44 194.73 t03_SEC_780
ID=238 161.44 198.7 t03_SEC_750
ID=237 161.44 193.14 t03_SEC_720
ID=236 161.44 193.14 t03_SEC_690
ID=235 161.44 195.52 t03_SEC_660
ID=234 161.44 195.52 t03_SEC_630
ID=233 161.44 209.03 t03_SEC_600
ID=232 161.44 209.03 t03_SEC_570
ID=231 161.44 209.03 t03_SEC_540
ID=230 161.44 208.24 t03_SEC_510
ID=229 161.44 205.06 t03_SEC_480
ID=228 161.44 209.03 t03_SEC_450
ID=227 161.44 205.06 t03_SEC_420
ID=226 161.44 205.06 t03_SEC_390
ID=225 161.44 209.03 t03_SEC_360
ID=224 161.44 206.65 t03_SEC_330
ID=254 158.96 197.91 t03_SEC_1230
ID=255 158.96 197.91 t03_SEC_1260
ID=252 158.96 201.09 t03_SEC_1170
ID=253 158.96 195.52 t03_SEC_1200
ID=250 158.96 198.7 t03_SEC_1110
ID=251 158.96 205.85 t03_SEC_1140
ID=248 158.96 199.5 t03_SEC_1050
ID=249 158.96 199.5 t03_SEC_1080
ID=246 158.96 213.01 t03_SEC_990
ID=247 158.96 208.24 t03_SEC_1020
ID=244 161.44 202.67 t03_SEC_930
ID=245 161.44 213.8 t03_SEC_960
ID=242 161.44 201.88 t03_SEC_870
ID=243 161.44 202.67 t03_SEC_900
ID=240 161.44 205.06 t03_SEC_810
ID=241 161.44 203.47 t03_SEC_840
ID=275 158.96 209.83 t03_SEC_1860
ID=274 158.96 215.39 t03_SEC_1830
ID=273 158.96 211.42 t03_SEC_1800
ID=272 158.96 205.06 t03_SEC_1770
ID=279 158.96 208.24 t03_SEC_1980
ID=278 158.96 208.24 t03_SEC_1950
ID=277 158.96 209.83 t03_SEC_1920
ID=276 158.96 212.21 t03_SEC_1890
ID=283 158.96 196.32 t03_SEC_2100
ID=282 158.96 194.73 t03_SEC_2070
ID=281 158.96 201.88 t03_SEC_2040
ID=280 158.96 201.88 t03_SEC_2010
ID=287 158.96 198.7 t03_SEC_2220
ID=286 158.96 199.5 t03_SEC_2190
ID=285 158.96 199.5 t03_SEC_2160
ID=284 158.96 189.96 t03_SEC_2130
ID=258 158.96 197.91 t03_SEC_1350
ID=259 158.96 201.88 t03_SEC_1380
ID=256 158.96 195.52 t03_SEC_1290
ID=257 158.96 194.73 t03_SEC_1320
ID=262 158.96 203.47 t03_SEC_1470
ID=263 158.96 209.03 t03_SEC_1500
ID=260 158.96 212.21 t03_SEC_1410
ID=261 158.96 212.21 t03_SEC_1440
ID=266 158.96 205.06 t03_SEC_1590
ID=267 158.96 208.24 t03_SEC_1620
ID=264 158.96 200.29 t03_SEC_1530
ID=265 158.96 201.88 t03_SEC_1560
ID=270 158.96 207.44 t03_SEC_1710
ID=271 158.96 216.19 t03_SEC_1740
ID=268 158.96 210.62 t03_SEC_1650
ID=269 158.96 205.85 t03_SEC_1680
ID=305 153.99 190.75 t03_SEC_2760
ID=304 153.99 198.7 t03_SEC_2730
ID=307 156.48 211.42 t03_SEC_2820
ID=306 156.48 201.09 t03_SEC_2790
ID=309 156.48 213.8 t03_SEC_2880
ID=308 156.48 213.01 t03_SEC_2850
ID=311 156.48 203.47 t03_SEC_2940
ID=310 156.48 208.24 t03_SEC_2910
ID=313 156.48 208.24 t03_SEC_3000
ID=312 156.48 208.24 t03_SEC_2970
ID=315 156.48 201.88 t03_SEC_3060
ID=314 156.48 201.88 t03_SEC_3030
ID=317 156.48 188.37 t03_SEC_3120
ID=316 156.48 195.52 t03_SEC_3090
ID=318 156.48 190.75 t03_SEC_3150
ID=288 156.48 198.7 t03_SEC_2250
ID=289 156.48 197.91 t03_SEC_2280
ID=290 156.48 199.5 t03_SEC_2310
ID=291 156.48 203.47 t03_SEC_2340
ID=292 156.48 202.67 t03_SEC_2370
ID=293 156.48 192.34 t03_SEC_2400
ID=294 156.48 195.52 t03_SEC_2430
ID=295 156.48 201.88 t03_SEC_2460
ID=296 156.48 201.88 t03_SEC_2490
ID=297 153.99 203.47 t03_SEC_2520
ID=298 153.99 203.47 t03_SEC_2550
ID=299 153.99 198.7 t03_SEC_2580
ID=300 153.99 198.7 t03_SEC_2610
ID=301 153.99 197.91 t03_SEC_2640
ID=302 153.99 189.96 t03_SEC_2670
ID=303 153.99 190.75 t03_SEC_2700
###############################################################
